C1, C2, C3, C4, C5, C6, L1, L2, L3, T1, g, r, e
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.9, 0.000139525, 3.57698, 0.8508591884584391
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.1, 0.2546922, 0.295152, -3.9036094951559908
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.2, 0.1414658, 0.6476481, -9.022609248371653
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.30000000000000004, 0.2481157, 0.2442745, -14.143017785205151
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.4, 0.341357, 0.08537027, -19.26634631316328
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.5, 0.3741795, 0.05386594, -24.392829637096526
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.6, 0.3939392, 0.04117554, -29.52224370156336
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.7000000000000001, 0.4100135, 0.03755537, -34.65453521855555
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.8, 0.3869185, 0.04292764, -39.789957930561876
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.9, 0.290129, 0.06179175, -44.929060513773564
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.1, 0.0957233, 0.148369, 0.9780555513683035
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.2, 0.114875, 0.142427, 0.95885607677048
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.30000000000000004, 0.0295193, 0.169673, 0.9490385684336157
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.4, 0.00266369, 0.358764, 0.9329067060982159
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.5, 0.00194258, 0.357828, 0.9162307106577687
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.6, 0.00170727, 0.332877, 0.8995003374349279
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.00138842, 0.308784, 0.8826923463581381
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.8, 0.0016312, 0.289186, 0.8677444711445839
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.9, 0.00098838, 0.311851, 0.8518245635083302
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.1, 0.5953645, 0.1194178, 0.9184718747123599
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.2, 0.3539814, 0.2528656, 0.8417255805067296
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.30000000000000004, 0.2492828, 0.3354191, 0.8215615882691889
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.4, 0.1469628, 0.474311, 0.8111260892431827
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.5, 0.0639254, 0.7723956, 0.8113714227728093
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.6, 0.02463353, 1.170954, 0.8208066361555293
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.01453323, 1.053695, 0.8329732930565891
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.8, 0.007839126, 0.8951744, 0.8425439895967451
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.9, 0.003131972, 0.6451689, 0.845681946590497
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.1, 0.2719485, 0.01461403, 0.9920078408209702
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.2, 0.07591484, 0.3140607, 0.9836226899055426
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.0270475, 0.488468, 0.9750850525555925
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.4, 0.00470001, 2.238848, 0.967944253160375
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.5, 0.000732676, 2.40043, 0.9593464912121881
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.6, 0.00545243, 1.20399, 0.9506765317250981
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.00839977, 1.43768, 0.9438051692879652
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.8, 0.001917229, 3.951262, 0.9339357539223299
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.9, 0.00415273, 1.26617, 0.9273498991686024
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.1, 0.5856076, 0.1271343, 0.9019209693548824
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.2, 0.3595293, 0.2823734, 0.7961027505097976
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.30000000000000004, 0.2768636, 0.3523669, 0.7560499940677888
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.4, 0.2543846, 0.2859765, 0.7533960299895037
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.5, 0.3115562, 0.1745654, 0.7907597191280034
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.6, 0.3484647, 0.1067739, 0.8186599623412234
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.7000000000000001, 0.3236107, 0.09530566, 0.8278892365512097
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.8, 0.2372887, 0.1062835, 0.8318314284712497
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.9, 0.09327388, 0.1543253, 0.8394398553122188
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.1, 0.270304, 0.01205093, 0.9920537459342845
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.2, 0.07614027, 0.25651, 0.9837206153557932
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.30000000000000004, 0.016829, 0.909226, 0.9750731330767634
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.4, 9.33438e-05, 85.19881, 0.9678602383664137
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.5, 0.000487395, 2.379042, 0.959349303838718
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.6, 0.00200753, 1.1556, 0.9510226122241637
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.7000000000000001, 0.00742364, 0.215892, 0.9428734762087455
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.8, 0.00168608, 1.60233, 0.935180403627175
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.9, 0.0017034, 0.668726, 0.9260553325053056
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.1, 0.4499423, 0.05276334, -3.9027473779355306
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.2, 0.338255, 0.108078, -9.020853123126146
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.30000000000000004, 0.2173588, 0.2236288, -14.142469285498995
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.4, 0.1290578, 0.3535503, -19.26700316957841
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.5, 0.07722888, 0.4500491, -24.39414144896163
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.6, 0.04537865, 0.530129, -29.52395688323217
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.7000000000000001, 0.02223566, 1.304133, -34.65741929324926
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.8, 0.01074601, 2.165255, -39.79211391332012
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.9, 0.00248189, 4.691832, -44.9326774046023
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.1, 0.100057, 0.138864, 0.9779315157729603
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.2, 0.161537, 0.112748, 0.9544604864455455
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.30000000000000004, 0.131114, 0.104679, 0.9419917879423697
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.4, 0.0440539, 0.123267, 0.9303824808790956
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.5, 0.00463126, 0.349035, 0.914054929866106
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.6, 0.000481147, 2.16725, 0.8964225922403466
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.7000000000000001, 0.000728258, 1.28516, 0.8783132777010749
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.8, 0.00132125, 0.692384, 0.8604084871652714
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.9, 0.000902293, 0.7106, 0.8422323190815078
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.1, 0.4481633, 0.03351082, -3.902756499385772
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.2, 0.3284616, 0.1371253, -9.02096808124962
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.30000000000000004, 0.2633961, 0.2097862, -14.142731752887922
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.4, 0.3463374, 0.07868991, -19.265926878553376
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.5, 0.3527775, 0.06093178, -24.392599697268274
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.6, 0.3395721, 0.05412226, -29.52221762329837
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.7000000000000001, 0.3066357, 0.05484449, -34.654828525968306
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.8, 0.2391868, 0.06589837, -39.7905325034473
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.9, 0.08738975, 0.1093919, -44.92976583707582
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.1, 0.101404, 0.146504, 0.977267938050298
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.2, 0.163283, 0.13226, 0.9510001314062725
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.30000000000000004, 0.105027, 0.135043, 0.9428238445577999
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.4, 0.0152372, 0.1542, 0.9315672659644876
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.5, 0.003896774, 0.6122759, 0.9148430076413661
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.6, 0.004572172, 0.8094512, 0.8983221808841978
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.002196966, 1.869565, 0.8819130430204947
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.8, 0.00098964, 3.34621, 0.8640556222318911
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.9, 0.00145907, 1.22176, 0.8510055966200777
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.1, 0.9279569, 0.01730535, 0.9819643333435703
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.2, 0.7080203, 0.0605051, 0.9389844017707849
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.30000000000000004, 0.4201804, 0.1479505, 0.8680431570148128
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.4, 0.2243257, 0.2742022, 0.825470620710194
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.5, 0.09894783, 0.4778934, 0.8128279967882811
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.6, 0.03137364, 0.917197, 0.8203396409947555
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.008305481, 1.757761, 0.835537769765896
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.8, 0.005524782, 1.201337, 0.8462839264137281
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.9, 0.002681599, 0.7708953, 0.8473476379265704
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.1, 0.4360426, 0.02819699, 0.9925503884749773
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.2, 0.2644883, 0.04714125, 0.9848638270335824
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.09783498, 0.04805034, 0.976402887963779
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.4, 0.007889287, 0.09843868, 0.9676177147569822
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.5, 0.004712212, 0.5771058, 0.9593773473274527
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.6, 0.03120851, 0.09624179, 0.9516733110604452
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.0471485, 0.3729796, 0.9427656930366576
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.8, 0.01240514, 2.508264, 0.9297954389780875
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.9, 0.0235059, 0.768183, 0.9155112881561229
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.1, 0.9247467, 0.01438529, 0.9820097810630078
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.2, 0.7211264, 0.06187994, 0.9332227543021848
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.30000000000000004, 0.4470158, 0.1585465, 0.8356021127345081
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.4, 0.3328679, 0.1908381, 0.7980911147278439
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.5, 0.3241826, 0.1429747, 0.8095909582580796
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.6, 0.3155516, 0.1137407, 0.8248603890223543
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.7000000000000001, 0.2633029, 0.1094668, 0.8332217400278266
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.8, 0.1700164, 0.1244733, 0.8391012899293097
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.9, 0.05770477, 0.1802806, 0.8438636852409076
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.1, 0.433721, 0.02787167, 0.9923670277456751
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.2, 0.2634691, 0.03907361, 0.984651842088142
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.30000000000000004, 0.103319, 0.01506098, 0.9764863905205539
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.4, 0.01532586, 0.2105419, 0.9676096033413646
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.5, 0.006903484, 0.2255584, 0.9594284989824425
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.6, 0.02244372, 0.1600325, 0.9518905074596098
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.7000000000000001, 0.04391321, 0.04242386, 0.9442551397878128
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.8, 0.03878816, 0.2470878, 0.9351823340903755
1e-06, 2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.9, 0.01119728, 1.064706, 0.9237536606961466
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.1, 0.2282744, 0.3421116, -3.903799181922048
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.2, 0.09701364, 0.8791636, -9.022696002741876
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.30000000000000004, 0.07044691, 0.9738849, -14.143832055076032
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.4, 0.05499822, 0.940749, -19.267792149930973
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.5, 0.04285328, 0.8532808, -24.394661113890184
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.6, 0.03245353, 0.7351946, -29.524418234676737
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.7000000000000001, 0.02364099, 0.5951439, -34.657077135701925
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.8, 0.01765114, 0.378597, -39.79260486233824
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.9, 0.01100383, 0.1923436, -44.93101539830305
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.1, 0.0477556, 0.177466, 0.9826800367762311
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.2, 0.0109512, 0.301909, 0.9676930389107503
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.30000000000000004, 0.0016259, 0.733781, 0.9513332720384838
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.4, 0.0004292533, 1.493689, 0.9348332027068147
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.5, 0.001344506, 0.3016913, 0.918228358417867
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.6, 0.001800484, 0.1797837, 0.9016234910432075
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.7000000000000001, 0.001786119, 0.2064298, 0.8851495748958881
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.8, 0.001422104, 0.2727648, 0.8685887449860734
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.9, 0.0009197316, 0.146956, 0.8520614118989699
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.1, 0.2228233, 0.3796034, -3.9037608288927337
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.2, 0.1405752, 0.6560664, -9.022616053348742
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.30000000000000004, 0.2540998, 0.2323103, -14.143005757981179
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.4, 0.3472813, 0.0827289, -19.26650093886115
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.5, 0.3826241, 0.05003846, -24.393058951585505
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.6, 0.4022731, 0.03718625, -29.52254214544892
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.7000000000000001, 0.4206469, 0.03280383, -34.65489678002148
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.8, 0.405024, 0.03659346, -39.790335899377105
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.9, 0.3077075, 0.07299617, -44.93057448840508
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.1, 0.0476264, 0.176319, 0.9827149452902699
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.2, 0.00976006, 0.272094, 0.9678058064787753
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.30000000000000004, 0.00224586, 0.396628, 0.9514278586457304
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.4, 0.000894309, 0.513893, 0.9349649829930287
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.5, 0.000559255, 0.536444, 0.9184637499693953
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.6, 0.000359859, 0.508796, 0.9018277976132851
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.000395788, 0.586381, 0.8854436551717095
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.8, 0.000137549, 1.466043, 0.8689952371405057
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.9, 0.000239539, 0.5174886, 0.8523864241612109
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.1, 0.5172363, 0.1538336, 0.8939626569695559
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.2, 0.3624827, 0.2479122, 0.846558559291694
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.30000000000000004, 0.263714, 0.3182806, 0.8288529255687828
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.4, 0.1634882, 0.4375705, 0.8182349124972705
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.5, 0.07577692, 0.6613817, 0.816633179124213
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.6, 0.02812094, 1.037644, 0.8236441221865192
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.01335573, 1.11441, 0.8335731844309161
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.8, 0.007776052, 0.8859263, 0.8423633064023098
1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.9, 0.003289011, 0.6063929, 0.8453133106390885
